YORKVILLE M & E CO. LTD. - GUANGZHOU OFFICE ,vinlai@pub.guangzhou.gd.cn ,(8620)87663837,Unit 1605; Dong Jun Plaza Tower 2; 828-836 Dong Feng East Road; Guangzhou; CHINA ,china,Machinery  , 

ACR Exports ,jose@acrx.co.za ,27114440307,171 Katherine St; Sandton ,South Africa,Machinery  , 

INTERLINK PUMPS AND SPRAYERS ,MANARTO@hotkey.net.au ,61350221133,681 15TH STREET MILDURAVICTORIA 3500;AUSTRALIA ,Australia,Machinery  ,interlinkag.com.au 

TRADE HOUSE &QUOT;NOVATEC&QUOT; LTD. ,novatec_irina@ukr.net ,3.80E+11,83; SREDNYAYA STR.;65005 - ODESSA;UKRAINE ,Ukraine,Machinery  ,http://novatec.ua 

SUPERIOR LEATHER LIMITED TRADING ,tradea_gifts@superiorfactory.com ,0769-5417333-505,WuSha;Chang''An;DongGuan;GuangDong; CHINA ,china,Machinery  , 

KASON SURAMERICANA C.A. ,KASON@CANTV.NET ,(58 244) 321-7422,CALLE A ZONA IND.LA MORA; ,Venezuela,Machinery  ,WWW.HANSAMETAL.COM 

PATIO UNION INDUSTRIAL CORP. ,PATIO@MS29.HINET.NET ,02-2321-5711,2F-5; 100; CHUNG HSIAO E. RD. SEC. 2TAIPEITAIWAN ,China Taiwan,Machinery  , 

Miracle Business; Inc. ,hzhou@miraclebusiness.com ,9099309911,1344 S. Parkside Place; Ontario; CA 91761 ,United States,Machinery  ,www.miraclebusiness.com 

GULG SAF ,suhail888@yahoo.com ,96638904588,P.O. BOX 1992; SAUDI ARABIA ,Saudi Arabia,Machinery  , 

MACRO COMPANY ,info@atdc-hk.com ,21477784,M/F; 175 FA YUEN STREET;MONGKOK;KOWLOON;HONGKONG ,HongKong,Machinery  ,www.attdc.com 

BO HUNG ENTERPRISES CO.LTD. ,cyk12020@ms2.hinet.net ,886-7-7131019,5F-1; NO.149-14;HO PING 1ST ROAD;LIN YA DISTRICT;KAOHSIUNG;TAIWAN ,China Taiwan,Machinery  , 

P.O DAHLIA INDAH ,bong181180@yahoo.com ,62355331805,JL PAHLAWAN NO 51;TULUNGAGUNG;INDONESIA ,Indonesia,Machinery  , 

HI-TEC PROJECTS LIMITED ,omkpanam@hitecpro.com ,23487232707,49; Webber Street; Calabar; Cross River State;; NIGERIA ,Nigeria,Machinery  ,http://www.hitecpro.com 

AKJOES ENTERPRISE ,akjoes2000@yahoo.com ,233-20-8168072,P.O.BOX STC 690;ACCRA;GHANA ,Ghana,Machinery  , 

TONG SEH INDUSTRIES SUPPLY SDN BHD ,enquiry@tongseh.po.my ,03-32916958,P.O.BOX 28; 41710 KLANG;SELANGOR;MALAYSIA ,Malaysia,Machinery  ,www.tongseh.com.my 

PRODETRA HADDAD & CO ,prodhad@hotmail.com ,9611480715,BEIRUT; LEBANON ,Lebanon,Machinery  , 

GENESIS (PVT.) LTD. ,genesis@bdcom.com ,88029348169,73 SIDDHESWARI ROAD;RAMNA;;BANGLADESH ,Bangladesh,Machinery  , 

APAC ,apac@ms1.hinet.net ,04-2327082,9F-1;SEC;4;WEN XIN RD;TAICHUNGTAIWAN ,China Taiwan,Machinery  , 

GOLDEN LION INTERNATIONAL TRADING LTD. ,goldrich@hongkong.com ,24088148,11/F.;FLAT B&D;MING WAH IND.BLUG;17-33WANG LUNG ST.TSUEN WAN;N.T.HONGKONG ,HongKong,Machinery  , 

C.V.BRILLIANT ,imposible88@mailcity.com ,62-341-362913,jl. welirang 4 ,Indonesia,Machinery  , 

CRANE ALUMINIUM SYSTEMS ,frankredmond@crane-al.com.au ,61399301523,77-87 FILLO DRIVE;SOMERTON; VICTORIAAUSTRALIA 3062;AUSTRALIA ,Australia,Machinery  ,http://www.crane.com.au 

TIP TOP DRYCLEANERS PVT. LTD ,masti81@yahoo.com ,4550740,Karachi; Allama Iqbal Road; PAKISTAN ,Pakistan,Machinery  , 

APAC MEDIA ,apac_group@pacific.net.sg ,6568446996,57 UBI AVENUE 1#07-11 UBI CENTRESINGAPORE 408936;SINGAPORE ,Singapore,Machinery  , 

REMEX GLOBAL LIMITED ,info@remex.com.hk ,31040262,RM 2605; 26/F.; PAUL Y. CENTRE;51 HUNG TO ROAD;KWUN TONG; KOWLOON;HONGKONG ,HongKong,Machinery  , 

AN HUNG TRADING COMPANY LTD. ,antrimexco@hn.vnn.vn ,84-31-950130,211-C HAI BA TRUNG ST.;HAI PHONG CITY ;VIETNAM ,Vietnam,Machinery  , 

SAMIR AYOUBI ,sayoubi@mail.sy ,9.63E+11,C.P.O.BOX : 12315;DAMASCUS;SYRIA ,Syria,Machinery  , 

FA ITALIA SDN BHD ,faitalia@streamyx.com ,006012-3166900,NO:2; JALAN SS13/3A;47500 SUBANG JAYA;SELANGOR;MALAYSIA ,Malaysia,Machinery  , 

EGYPTIAN MICRO ELECTRONICS MFG CO LTD  FUTEK ,futekeg@link.net ,2027350242,POBOX 114 ZAMNALEK -CAIRO -#11211 ;EGYPT ,Egypt,Machinery  , 

SATTAR INTERNATIONAL ,mconsultings@yahoo.com ,92-41-664496,13-Yy-106 Madina Town Faisalabad; PAKISTAN ,Pakistan,Machinery  , 

ON-IS MAK.ONADIMLAR MAKINE SAN.TIC.LTD.STI ,armanorhun@hotmail.com ,9.02E+11,IZMIR YOLU.OZLUCEGIRISI 16140 BURSA;TURKEY ,Turkey,Machinery  ,www.onismak.com.tr 

ELTECO A/S ,bp@elteco.dk ,4570251845,VALLOEVEJ 3; 7400 HERNING;DENMARK ,Denmark,Machinery  ,www.elteco.dk 

MELNOR INC. ,rboyle@melnor.com ,1-614-416-0477,630 MORRISON ROAD #110COLUMBUS; OHIO 43219;U.S.A. ,United States,Machinery  ,melnor.com 

AGRICULTURAL COOPERATION UNION ,hirafantf@hotmail.com ,00967-7630239,Sana''a Agriculture district; YEMEN ,Yemen,Machinery  , 

FULTERA ELECTRIC COMPANY ,fultele@tsl.net.hk ,21161998,12A HEEP KEE COMMERCIAL BUILDING;205 WING LOK STREET;SHEUNG WAN;HONGKONG ,HongKong,Machinery  , 

MIXXON OY ,wang.li@hallinta-ltm.fi ,3.59E+11,ABRAHAM WETTERINTIE 6 ;00810 HELSINKI;FINLAND ,Finland,Machinery  , 

RINGWOOD EAST AUTO CARE ,babf_au@hotmail.com ,61411631695,MT DANDENONG ROAD EAST RINGWOOD;AUSTRALIA ,Australia,Machinery  , 

MODERN (INTERNATIONAL) ACCESS & SCAFFOLDING LTD ,paulineleung@modernhk.com.hk ,21710073,RM 603;TOWER 2;CHEUNG SHA WAN PLAZA;833 CHEUNG SHA WAN ROAD;KOWLOON;HONGKONG ,HongKong,Machinery  ,www.modernhk.com.hk 

VISTA SM. INC. ,vistasm01@sbcglobal.net ,001-323-512-3762,7225.7225; HOLLYWOOD BLVD. APT. 428;LOS-ANGELES;CA 90046;U.S.A. ,United States,Machinery  , 

NORKAR ELECTRIC CO. ,norkar@pershia.net ,9.83E+11,NO 121 ; ZAYANDEHROOD BLDG;FERDOSI AV ; ESFAHAN;IRAN ,Iran,Machinery  , 

CHROMALOCK ASIA CO.; LTD ,chromalock@hotmail.com ,886-7-8034716,N0; 2; ALLEY 1; LANE 158;HANMING ROAD; SHIAOGUN DISTRICT;KAOHSIUNG CITY;TAIWAN ,China Taiwan,Machinery  , 

EUROTECHNICA LTD. ,ptdnepr@rambler.ru ,380-562-317007,ARTEM STR.; 5;DNIEPROPETROVSK; 49000;UKRAINE ,Ukraine,Machinery  ,condition.com.ua 

AYDAL MAKINA SANAYI VE TICARET A.S. ,aydal@atlas.net.tr ,90-212-2920915,ALIPASA DEGIRMEN SOK.NO.14 34420 KARAKOY-ISTANBUL; TURKEY ,Turkey,Machinery  , 

RAHUL STEEL ,vijsmart@yahoo.com ,91-022-23824855,43; ALANKAR CINEMA BLDG;1ST KHETWADI;MUMBAI 400004INDIA ,India,Machinery  , 

SPRINGLAND INTERNATIONAL COMPANY LIMITED ,nelsonwu119@hotmail.com ,852-28027790,9/FLOOR 155 HENNESSY ROAD ;WANCHAI ;HONGKONG ,HongKong,Machinery  , 

RASTAWERK AG ,management@rasta.ch ,41266726565,FREIBURGSTRASSE 122;CH-3280 MURTEN;SWITZERLAND ,Switzerland,Machinery  ,www.rasta.ch 

ARABIAN Y SAOCIADOS S.L ,raffi@arabianyasociados.com ,0757-82132125,ADVA. PARRETA 1;BENICASIM(CASTELLON )SPAIN ,Spain,Machinery  , 

SMA PROCUREMENT CONSULTANTS ,smashraf@yahoo.com ,92-303-7773232,6-Khyaban-e-Johar I-8/3 Islamabad 44000; PAKISTAN ,Pakistan,Machinery  , 

MAN SHING HONG HOUSEWARES LIMITED ,mshhwl@hotmail.com ,85227893621,FLATA; 3/F.;HOI CHEUNG INDUSTRIALBUILDING; 4 HO TIN STREET;TUEN MUN; NEW TERRITORIES;HONGKONG ,HongKong,Machinery  ,http://www.manshinghong.com.hk 

COSMOS PEACE DEVELOPMENT LTD. ,wuyanmail@21cn.com ,00852-25592700,ROOM.10;22F;YAT CHAU INTERNATIONALPLAZA;118 CONNAUGHT ROAD WEST;HONGKONG ,HongKong,Machinery  , 

MILE MARKER; INC. ,stan@milemarker.com ,19547820604,2121 BLOUNT RD.;POMPANO BEACH; FL 33069;U.S.A. ,United States,Machinery  ,www.milemarker.com 

NISSIN DEVELOPMENT COMPANY ,danny28@163.com ,83410388,1/F.47 WONG CHUK ST.SHAMSHUIPO;KLN.;HONGKONG ,HongKong,Machinery  , 

ELECTROL ENGINEERS ,ahmed_435@hotmail.com ,92-21-2630746,Opp. Women College Shahrah-e-Liaquat Karachi; PAKISTAN ,Pakistan,Machinery  , 

HONDA LOGISTIC CENTER SWEDEN ,mirza.vreto@honda-eu.com ,46736990718,VASTKUSTVAGEN 17;20215 MALMOE;SWEDEN ,Sweden,Machinery  , 

HEALY TECHNOLOGY CO.;LTD. ,healy@healy.com.tw ,02-27078078,2F;NO.35 SEC3; HSIN YIRD.;TAIPEI TAIWANTAIWAN ,China Taiwan,Machinery  , 

KDH ENGINEERING LTD. ,kdhengg@citechco.net ,880-2-8010984,1057/2; EAST SHEWRAPARA;DHAKA-1216;BANGLADESH ,Bangladesh,Machinery  , 

SHONY GROUP ,modern_agetrade@hotmail.com ,20106660361,2 EL OBOUR BUILDING;SALAH SALEM STR. HELIOPOLIS ;EGYPT ,Egypt,Machinery  ,www.shony.com.eg 

ONTEL IT BANGLADESH LTD. ,mh_hossain@hotmail.com ,0088-0821-712799,GARDEN TOWER(1ST FLOOR);SHAHJALAL BRIDGE LINK ROAD; SYLHET;BANGLADESH ,Bangladesh,Machinery  ,www.ontelbd.com 

SHIVAM SHAKTI HARDWARE CONCERN ,rajeeb@mos.com.np ,97714230428,P.O.BOX-3148;KATHMANDU;NEPAL ,Nepal,Machinery  , 

FAITHFUL DEVELOPMENT CO. LTD. ,eoabc1@bigfoot.com ,23171856,TST P.O.BOX 98876;TSIMSHATSUI POST OFFICE;KOWLOON;HONGKONG ,HongKong,Machinery  , 

ZUMA IMPORTING COMPANY ,ricardoespinosa@aol.com ,770-414-6028,5060 N. Royal Atlanta Dr. #27; U.S.A. ,United States,Machinery  ,www.zumaimporting.com 

ASTERISK EXPORTS ,asteriskexport@hotmail.com ,9810037743,104-I; STREET NO. 11. BALBIR NAGAR ETENSION;SHADHARA ; DELHI -110032;INDIA ,India,Machinery  , 

CHINA WEALTH (H.K.)INDUSTRIES DEVELOPMENT;LTD. ,taifung8@netvigator.com ,23459383,BLK6;6/F.;WINFUL CENTRE;30 SHING YIPSTREET;KWUN TONG;KLN;HONGKONG ,HongKong,Machinery  ,taifung8@netvigator.com 

NISSIN DEVELOPMENT CO. ,danny_1128@hotmail.com ,23030155,1/F.; 47; WONG CHUK ST.;SHAMSHUIPO; KLN.;HONGKONG ,HongKong,Machinery  , 

B&M Solutions Maciej Witaszczyk ,info@b-m-solutions.com ,+48 694 448 452,Wlodarzewska 51jm.16; 02-384 ,Poland,Machinery  ,www.b-m-solutions.com 

SPINZER PRINTERS ,spinzer@yahoo.com ,92-91-274470,9-FAKHR-E-ALAM ROAD; PESHAWARCANTONMENT;PESHAWAR.;PAKISTAN ,Pakistan,Machinery  , 

BEST TREASURE''''S TRADING COMPANY ,ben7128@pd.jaring.my ,163028008,32-18-6 PANDAN HEIGHT;CONDO 1 N010 JALAN PERDANA 1/91B;55300 PANDAN PERDANA KUALA LUMPUR;MALAYSIA ,Malaysia,Machinery  , 

CELESTICA ,kenwong@celestica.com ,27728253,shatin HK; HONGKONG ,HongKong,Machinery  , 

TEX TRADE ,textrade@cyber.net.pk ,92-21-2563242,M-II-F-91; S. I. T. E.; Mauripur Road; Shershah.; PAKISTAN ,Pakistan,Machinery  , 

SPECTRUM FOOD SYSTEMS ,spectrum.fs@myjaring.net ,607-7552827,16; JALAN RENGLAND 2;TAMAN INDUSTRIES RENGLAND;86200 SIMPANG RENGAM; JOHOR;;MALAYSIA ,Malaysia,Machinery  , 

???????? ,chcomltd@ms43.hinet.net ,02-25922508,NO19;LANE93;SEC3;HSIEN-SEN N ROAD;TAIPEI;TAIWAN ,China Taiwan,Machinery  ,www.chargersite.com 

DOO MYUNG ENGINEERING (HK) CO LTD ,doomyung@fastmail.us ,97884363,99 YU CHAU STREET;6/FL.; SHAMSHUIPO;KOWLOON ;HONGKONG ,HongKong,Machinery  , 

MECO ,omar@mecoltd.com ,92-21-2354904,500/14 SARWAR SHAHEED ROAD;SADDAR;   KARACHI;PAKISTAN ,Pakistan,Machinery  ,www.mecoltd.com 

WGL ENGINEERING SDN BHD ,wglsb@myjaring.net.my ,607-3877494,NO. 19-02 JALAN PERMAS 10/7;BANDAR BARU PERMAS JAYA;81750JOHOR BAHRU;MALAYSIA ,Malaysia,Machinery  ,Nil 

SONGWON TRADING CO.; LTD ,chem1@swt.co.kr ,8225455900,SONGWON BUILDING 254-16 NONHYUN-DONGKANGNAM-KU SEOUL;KOREA ,South Korea,Machinery  ,www.swt.co.kr 

AM COMPANY ,pasac15@hotmail.com ,23154654654,ablblblbgjbfkbm;kb;jbjkbafg; IRAN ,Iran,Machinery  , 

EUROPE PUMP ,jimoqingwu@21cn.com ,9000000,Turkey; TURKEY ,Turkey,Machinery  , 

AME CORPORATION ,carlg@amecorporation.com ,1-973-263-1700,33 Jacksonville Road; U.S.A. ,United States,Machinery  , 

SAFI SONS ,nayub1@hotmail.com ,0092-21-2432348,RM NO 101 & 102 FIRST FLOOR ARSALANCENTER M.FEROZ STREET JODIA BAZARKARACHI.;PAKISTAN ,Pakistan,Machinery  , 

GAMMON CONSTRUCTION LIMITED ,mona.kwok@gammonconstruction.com ,25168590,28/F.; DEVON HOUSE;TAIKOO PLACE; QUARRY BAY;HONGKONG ,HongKong,Machinery  ,www.gammonconstruction.com 

NASIR AHMED KHAWAJA ,juiny007@yahoo.com ,92212424798,7 RK SQUARE EXT ;SHAHRAH ELIAQUAT;PAKISTAN ,Pakistan,Machinery  , 

PT. ALADIN METAL INDUSTRY ,aladin@hotmail.com ,(62)21-6604647,JLN. G NO. 93(BELAKANG BIOSKOP ALADIN)JAKARTA 14440; INDONESIA ,Indonesia,Machinery  , 

YOUNGCHANG TECH CO. ,dhxueni@163.com ,(86)755-83920190,ADD:   Rm.1405 HuaFeng Bldg.;6006 Shennan Road; Shenzhen; China ,Other,Machinery  , 

EJ INC. ,paseojen@yahoo.com ,063-88-5210312,Don Anselmo; Bernad Avenue; Ozamiz City ,Philippines,Machinery  , 

?????????? ,yongjietang@hotmail.com ,0510-5631329,??????; CHINA ,china,Machinery  ,www.e-wuxi.com 

RUNCORN FENCING ,pyedw@aol.com ,1928733773,UNIT 26; WEAVER IND EST;MILL LANE;FRODSHAM; CHESHIRE;U.K. ,United Kingdom,Machinery  ,www.runcornfencing.com 

WAH FAI ELECTRICAL CO.LTD. ,wahfaico@pacific.net.hk ,23963301,SHOP 1; 470 RECLAMATION STREET;G/F. KOWLOON.;HONGKONG ,HongKong,Machinery  ,www.wahfai electrical.biz.com.hk 

MASTER LOCK ,slee@fbicasia.com ,29090618,ROOM 5001-5006; HOPEWELL CENTRE;183 QUEEN'S ROAD EAST; WANCHAIHONGKONG ,HongKong,Machinery  ,www.masterlock.com 

E-PIC NETWORKS LIMITED ,kitty@imapcyber.com ,(852)29600965,RM1902; KODAK HOUSE II;39 HEALTHY STREET EAST;NORTH POINT;HONG KONG; ,HongKong,Machinery  , 

WELTER STOREAGE & EQUIPMENT ,tom@oakstreetmfg.com ,319-465-4061,Monticello Iowa 52310; U.S.A. ,United States,Machinery  , 

MINLIHONG ,harr4144@ms63.hinet.net ,886-2-89410362,18-1; LANE 20; DA-REN ST.CHUNG-HO CITY; TAIPEITAIWAN ,China Taiwan,Machinery  , 

CONTROL AND AUTOMATION ,cnautomation@now-india.net.in ,9.11E+11,4; MASIH GARH; SUKHDEV VIHAR(NEAR CHURCH);NEW DELHI 110025;INDIA ,India,Machinery  , 

MIMET S.A.; MONTANARI INDUSTRIAL METALURGICA ,pjulio@mimet.cl ,5623809500,AV. CARLOS VALDOVINOS 590- SAN JOAQUIN -SANTIAGO;CHILE ,Chile,Machinery  ,www.mimet.cl 

JIANGSU DAFENG MACHINE MANUFACTURE CO.;LTD ,jsdffrdjxwxc@163.com ,0515-3818909,Dafeng Economic Technology Developing Area (NO.13 wanli Industry Area xikang Road); CHINA ,china,Machinery  ,http://www.dfzhongxin.com 

C & W U.S.A. INC. ,CANDWUSAINC@AOL.COM ,908-727-5758,285 PENNS WAY;BASKING RIDGE;NJ 07920;U.S.A. ,United States,Machinery  , 

KAUSAR TRADE DISTRIBUTORS ,kausar@khi.comsats.net.pk ,92-21-2568159,# 12; Mogul Tobacco Godown; B-31; SITE; Karachi-75700 Pakistan. ,Pakistan,Machinery  , 

KAPIL ENTERPRISES ,kapil499@hotmail.com ,91-11-23251124,2878/1 GALI JAJAMPURIA BAZAR SIRKIWALAN HAUZ QAZI DELHI - 110 006;INDIA ,India,Machinery  ,www.bigboltnut.com 

BULL INDUSTRIES CO.; LTD. ,bullhk@i-cable.com ,852-24889965,UNIT 5G; BLK. 2; KWAI CHUNG PLAZA;7-11 KWAIFOORD.; KWAI CHUNG; NT;HONGKONG ,HongKong,Machinery  , 

V R FORKLIFT MARKETING PVT LTD ,vikas@forkliftindia.com ,9.11E+11,405 MOHAN TOWERS;1 WAZIRPUR COMMERCIAL COMPLEX;WAZIRPUR DELHI - 110052;INDIA ,India,Machinery  , 

SMC PNEUMATICS (HK) LTD. ,smcsale@smchk.com.hk ,27440121,29/F CLIFFORD CTR.;778-784 CHEUNG SHA WAN RD.;KLN.HONGKONG ,HongKong,Machinery  ,www.smchk.com.hk 

M/S D&M ENTERPRISES ,dme@vsnl.net ,91-44-22551855,#860;LIG II;TNHB;VELACHERY;CHENNAI;INDIA ,India,Machinery  ,www.dmeindia.net 

ESKIMOS TRADING FZE ,eskimos@netpiper.com ,97167442030,D 08; AJMAN FREE ZONE; AJMAN;;U.A.E. ,United Arab Emirates,Machinery  ,www.eskimostrading.com 

 T.KRUCELES IM.    EMBROIDERA    ,embroidera@takas.lt ,37052311714,SAVANORIU ST.180;VILNIUS LT-2056;LITHUANIA ,Lithuania,Machinery  ,www.embroidera.lt,www.siuvinejimas.lt 

HESHAN XYTRONIC ELECTRONIC LTD. ,xytronic@vip.sina.com ,0750-8779090,No.20 ; WEST JIANSHE ROAD;TAOYUAN TOWN; HESHAN CITY; GUANGDONG; PR CHINA ,china,Machinery  ,http://www.xytronic.com/ 

MARELS IMPORTERS AUSTRALIA ,marels@bigpond.net.au ,61755981189,P.O.BOX 4081;ELANORA;QLD;4221;AUSTRALIA ,Australia,Machinery  , 

DEALQUIP NSW PTY LTD ,safety@dealquip.com.au ,61249693999,5 THROSBY STREETWICKHAM NEW SOUTH WALES;AUSTRALIA ,Australia,Machinery  ,www.dealquip.com.au 

ISC TRADING PTY. LTD. WUHAN OFFCIE ,iscwuhan@126.com ,2785482411,2201;22F;WUHAN REAL ESTATE TRADE BUILDING; 702 JIANSHE AVE.;HANKOU; WUHAN; AUSTRALIA ,Australia,Machinery  , 

CARLTON COMPANY ,behbahany@sawchain.com ,5036598911,3901 SE Naef Road; U.S.A. ,United States,Machinery  ,carlton@sawchain.com 

EANG LIAN CORP. ,union.brush@msa.hinet.net ,886-7-6905676,130; WEN HUA ROAD; CHIA TING ;KAOHSIUNG COUNTY ;TAIWAN ,China Taiwan,Machinery  , 

PT. WINER INDO SATRIA ,winer@cbn.net.id ,6613832,KOMPLEK PLUIT MALL BLOK D NO. 1;INDONESIA ,Indonesia,Machinery  ,www.winerindo.com 

IRVINE PRODUCTS CO LTD ,irvinepro@i-cable.com ,23520500,RM 4809; TOWER A; GALAXIA;O3 LUN STREET; DIAMOND HILL; KOWLOONHONG KONG ,HongKong,Machinery  , 

Huihua Valve Industry Co. ,sales@hiwa.cn ,86 533 6215616,36 MinAn Road Zibo New Hi-Tech Industry Park ,china,Machinery  ,http://www.2hvalve.com 

M/S AKS ENGINEERING ,info@akseng.com ,92+21-4545380,A-7; 4TH FLOOR;AL-HAYAT CHAMBER;PAKISTAN ,Pakistan,Machinery  , 

RAPID TRANSMISSION PTE LTD ,rapidind@mbox4.singnet.com.sg ,65-62681828,BLK 28A PENJUR CLOSE; #01-05S(609129)SINGAPORE ,Singapore,Machinery  ,www.rapidtran.com 

TECHGEN MACHINERIES LTD. ,info@techgen.com.hk ,(852)23141928,ROOM 1005; SOUTH TOWER; CONCORDIAPLAZA; NO. 1 SCIENCE MUSEUM ROAD;TST EAST; KLN.;HONGKONG ,HongKong,Machinery  ,www.techgen.com.hk 

TANGS MATTRESS AND SOFA MATERIAL CO.; LTD ,hktangs@yahoo.com.hk ,852-25540615,FLAT D; 4/F; 6; YIP FAT ST.;WONG CHUK HANG;HONGKONG ,HongKong,Machinery  , 

HECTOR COMMUNICATIONS ,hector_communications@yahoo.co.uk ,2.35E+12,care bukola akintola;36; aje street sabo yaba lagos; NIGERIA ,Nigeria,Machinery  , 

SEWOONG  MACHINERY  CO.;LTD. ,sewoong688@hotmail.com ,82-32-812-0114,13F;SEWOONG BLDG;688 KOJAN-DONG NAMDONG-GUINCHEON CITY;KOREA ,South Korea,Machinery  ,http://www.sewoong.com 

STAR INTERNATIONAL CO LTD ,aic2222@hotmail.com ,2.49E+11,khartoum sudan ,Sudan,Machinery  , 

SHIE LEE MACHINERY CO LTD ,pilot.truck@msa.hinet.net ,02-26237631,NO.46-11 PEI TAO LI.TAM SHUI CHEN. TAIPEI;TAIWAN ,China Taiwan,Machinery  ,www.pilottruck.com 

GAJAH TECHNOLOGY (M) SDN BHD ,steven@gajah.com.my ,603-56338801,43;JALAN SS15/4B; MALAYSIA ,Malaysia,Machinery  ,http://www.gajah.com.my 

YORKVILLE MACHINERY AND ENGINEERING CO.; LTD ,yorkvill@pub.guangzhou.gd.cn ,852-24266322,UNIT 10; 10/F; TCL TOWER;8 TAI CHUNG RD.TSUEN WAN N.T.HONGKONG ,HongKong,Machinery  , 

INTERNATIONAL POWER TOOLS LTD ,alain.esser@ipthk.com ,852-31058357,RM 501; 5/F.;TAURUS BUILDING;NO.21A/B GRANVILLE RD;T.S.T.; KOWLOON;HONGKONG ,HongKong,Machinery  , 

SMART BRIGHT TRADING LIMITED ,sbtlhk@netvigator.com ,28519698,ROOM 1104 SEAVIEW COMM. BLDG.;21-24 CONNAUGHT ROAD WEST;HONGKONG ,HongKong,Machinery  , 

DEMING;LTD ,demingzh01@yahoo.com.cn ,2061076701,Guangzhou; CHINA ,china,Machinery  , 

GEMINY SEWING MACHINES COMPANY P.LTD ,geminysewing@yahoo.com ,9810080775,16/78;PUNJABI BAUGH WEST;NEWDELHIINDIA ,India,Machinery  , 

SINGER INDIA LTD ,guppal@singerindialtd.com ,51679293,A 26/4 ;MOHAN COOP INDL. AREA;DELHI;INDIA ,India,Machinery  ,www.singerindia.com 

WAH TUNG ELECTRICAL COMPANY. ,wtec@wahtung-elec.com ,852-23666451,ROOM 710 ASIA TRADE CENTREK79 LEI MU ROAD;KWAI CHUNG N.T.;HONGKONG ,HongKong,Machinery  , 

WASON TRADING CO; ,wefec2003@yaho.com.hk ,25959129,UNIT 1511 CHAI WAN IND.CITY PHASE 2;70 WING TAI ROAD; CHAI WAN;HONGKONG ,HongKong,Machinery  , 

BOERICKS LABORATORIES ,mepils@cyber.net.pk ,4390264,b 169 block 5 kaechs karachi; PAKISTAN ,Pakistan,Machinery  , 

CARAVAN ELECTRICALS PVT LTD ,amazing@vsnl.com ,91-33-22825193,161; S.N.ROY ROAD;KOLKATA;INDIA ,India,Machinery  , 

TECNO IMIEL SRL ,info@imiel.it ,39831380634,VIA FRANCESCO RICCI - 72013 CEGLIE MESSAPICA (BR); ITALY ,Italy,Machinery  , 

REFRIGO EQUIPMENT CO.;LTD. ,refrigo@refrigo.com ,66-2-9316933,99/24-27 MOO9; LADPRAO RD.; LADPRAO;BANGKOK 10310;THAILAND ,Thailand,Machinery  ,www.refrigo.com 

PHONG PHU JOINT STOCK COMPANY ,nguyen_quoc_long@yahoo.com ,6642168,Hoang mai Hanoi; VIETNAM ,Vietnam,Machinery  , 

LION OFFICE PRODUCTS(TAIWAN) CORP. ,lionfuku@ms43.hinet.net ,886-2-2723-8837,7F08; NO. 5; SEC.5;HSIN-YI ROAD; TAIPEI;TAIWAN ,China Taiwan,Machinery  ,taiwantrade.com.tw/liontw 

SIAM PRASO CO.;LTD. ,SIAMPRASO@HOTMAIL.COM ,6628718426,178/77 PRACHAUTHIT 72RD.THUNGKHRU BANGKOK10140 THALAND;THAILAND ,Thailand,Machinery  , 

MANTA EQUIPMENT SERVICE CO. LTD GUANGZHOU REPRESENTATION OFFICE ,manta@yeah.net ,37650960,rm. 1501 block 1 dongjun plaza guangzhou; CHINA ,china,Machinery  , 

HONEST WISDOM INDUSTRIAL LIMITED ,honestwisdom@on-nets.com ,23703181,UNIT 2313; 23/F; ASIA TRADE CENTRE;79 LEI MUK ROAD;KWAI CHUNG; N.T.HONGKONG ,HongKong,Machinery  , 

WAH MAU INDUSTRIAL (HK) CO.; LTD. ,wahmauhk@biznetvigator.com ,24214117,BLOCK 4; 13/F.; FOOK YIP BLDG.;53-57 KWAI FUNG CRESCENT;KWAI CHUNG;HONGKONG ,HongKong,Machinery  , 

MING''S COMEXIM PTE LTD ,idealtrd@singnet.com.sg ,65-65606046,21;TOH GUAN RD EAST;TOH GUAN CENTRE;#04-18/19 SINGAPORE 608609;SINGAPORE ,Singapore,Machinery  , 

REVERIE HOLDINGS ,rvelat@comcast.net ,(941)924-4477,3807 EASTON STREET;SARASOTA; FLORIDA 34238;U.S.A. ,United States,Machinery  , 

CITRA INDOPURA PT ,cipindo@centrin.net.id ,62-21-5452716,CITRA 1 BLOK A10 NO 10;INDONESIA ,Indonesia,Machinery  ,****** 

JIRACHOAT USAHAKAM CO.; LTD. ,wiroj_j@hotmail.com ,662-4516803-5,286/12  SUKSAWAD RD.;RAJBURANA; BANGKOK 10140;THAILAND ,Thailand,Machinery  , 

SHERTAL LTD ,shertal@walla.co.il ,972-4-6343963,PO BOX 311HADERA;ISRAEL ,Israel,Machinery  , 

DINTERNAL CORP. ,dincorp@ms12.hinet.net ,886-4-23291405,5F. NO. 92; PAO KUAN ROAD;TAICHUNG;TAIWAN ,China Taiwan,Machinery  , 

