Ibrahim M Al Najran,www.alnajran.com.sa/,www.alnajran.com.sa/,Construction,KSA,Riyadh,P.O.Box 1395,Tel: +966 1-419-0255
Industrial Contractors,,,Construction,KSA,Al Khobar,P.O.Box 437,Tel: +966 3-857 0458
Industrialised Building Saudi Factories,,,Construction,KSA,Jeddah,P.O.Box 7665,Tel: +966 2-620 3669 (Factory)
International Centre for Commerce and Contracting,,,Construction,KSA,Jeddah,P.O.Box 2388,Tel: +966 2-660-2325
International Company for Building Materials,www.binex.com.sa/,www.binex.com.sa/,Construction,KSA,Jeddah,P.O.Box 8776,Tel: +966 2-620 2400
Isam Khairy Kabbani and Partners Company,www.ikkgroup.com,www.ikkgroup.com,Construction,KSA,Jeddah,IKK Building,Tel: +966 2-667-2000
Iscosa Industries and Maintenance,www.iscosa-ksa.com,www.iscosa-ksa.com,Construction,KSA,Dammam,P.O.Box 1032,Tel: +966 3-842-8380
Jamjoom Consult,,,Construction,KSA,Jeddah,P.O.Box 6285,Tel: +966 2-687 4288
JGC Arabia,jgcarabia@sahara.com.sa,jgcarabia@sahara.com.sa,Construction,KSA,Al Khobar,Petroleum Center,Tel: +966 3-801-0140
JGC Corporation,,,Construction,KSA,Al Khobar,P.O.Box 2414,Tel: +966 3-858-8675
John Brown Saudi Arabia,elie@albinali.com,elie@albinali.com,Construction,KSA,Dammam,P.O.Box 2,Tel: +966 3-859-5555
Jubail Organisation for Industrial Maintenance and Construction,jomac@alnaba.com,jomac@alnaba.com,Construction,KSA,Jubail,P.O.Box 10005,Tel: +966 3-341-2340
Juffali Air Conditioning Mechanical and Electrical Company,www.juffalijamed.com,www.juffalijamed.com,Construction,KSA,Jeddah,Juffali Building,Tel: +966 2-639-8808
Kadi Trading and Contracting Company,,,Construction,KSA,Riyadh,P.O.Box 3111,Tel: +966 1-217 2005
Kara Establishment,,,Construction,KSA,Jeddah,P.O.Box 533,Tel: +966 2-651-5008
Keller Turki Company,,,Construction,KSA,Dammam,P.O.Box 718,Tel: +966 3-833-3997
Khudair Contracting Establishment,,,Construction,KSA,Al Khobar,P.O.Box 3937,Tel: +966 3-864 4515
Kier Saudi Arabia,,,Construction,KSA,Dhahran,Dhahran Airport 31952,Fax: 03-857 0842
King-Wilkinson Company Saudi Arabia,,,Construction,KSA,Al Khobar,P.O.Box 1110,Tel: +966 3-859 1111
Lightweight Construction Company,siporex@lccsiporex.com,siporex@lccsiporex.com,Construction,KSA,Riyadh,Industrial City 2,Tel: +966 1-498-1800
Mace Saudi Arabia Company,,,Construction,KSA,Al Khobar,P.O.Box 4164,Tel: +966 3-894 8887
Maphar Company,www.maphar.com,www.maphar.com,Construction,KSA,Jeddah,P.O.Box 1301,Tel: +966 2-665-3141
Marafik Construction Company,,,Construction,KSA,Riyadh,P.O.Box 8791,Tel: +966 1-478 6934
McConnell Dowell Saudi Arabia,,,Construction,KSA,Al Khobar,P.O.Box 30487,Tel: +966 3-864 9834
Mechanical and Chemical Supplies Company,www.mcc.com.sa,www.mcc.com.sa,Construction,KSA,Jeddah,P.O.Box 7613,Tel: +966 2-667 5141
Metito Arabia Industries,,,Construction,KSA,Riyadh,Prince Mousaeed Bin Abdulaziz Street,Tel: +966 1-478-7001
Middle East Engineering and Development Company,mail@meedco.net,mail@meedco.net,Construction,KSA,Riyadh,P.O.Box 2761,Tel: +966 1-450-6255
Modern Arab Construction Company,www.macconstruct.com,www.macconstruct.com,Construction,KSA,Al Khobar,P.O.Box 855,Tel: +966 3-882-2233
Mohammad Al Owaimer Contracting and Trading Establishment,,,Construction,KSA,Riyadh,P.O.Box 338,Tel: +966 1-477 2444
Mohammed Al Ojaimi Contracting Establishment,www.alojaimi.com,www.alojaimi.com,Construction,KSA,Dammam,Al Ojaimi Building,Tel: +966 3-822-1800
Mohammed Bin Jarboo Group of Works,info@binjarboo.com.sa,info@binjarboo.com.sa,Construction,KSA,Khamis Mushayt,P.O.Box 1133,Tel: +966 7-227-1397
Namal Trading and Contracting Company,,,Construction,KSA,Riyadh,P.O.Box 1841,Tel: +966 1-491 4200
Namlah Factory Company,,,Construction,KSA,Jeddah,P.O.Box 6989,Tel: +966 2-669 3340
National Cement Company - Saudi Arabia,,,Construction,KSA,Riyadh,-,
National Construction Company,,,Construction,KSA,Riyadh,P.O.Box 1595,Tel: +966 1-477 3818
National Gypsum Company,www.gypsco.com.sa,www.gypsco.com.sa,Construction,KSA,Riyadh,P.O.Box 187,Tel: +966 1-463-0208
National Trading Establishment for Contracting,nte@nte65.com,nte@nte65.com,Construction,KSA,Riyadh,P.O.Box 2759,Tel: +966 1-477 1303
Nesma and Alfadl Contracting Company (merged),www.nesma-partners.com,www.nesma-partners.com,Construction,KSA,Al Khobar,P.O.Box 1498,Tel: +966 3-897-1050
Nesma and Partners Contracting Company,www.nesma-partners.com,www.nesma-partners.com,Construction,KSA,Al Khobar,Prince Majed Street,Tel: +966 3-897-1050
Oraif for Construction and Projects,,,Construction,KSA,Jeddah,P.O.Box 7517,Tel: +966 2-660 7645
Otaishan Group,www.otaishan.com.sa/,www.otaishan.com.sa/,Construction,KSA,Riyadh,P.O.Box 62696,Tel: +966 1-465-2841
Petrocon Arabia,www.petrocon.com.sa/,www.petrocon.com.sa/,Construction,KSA,Al Khobar,P.O.Box 31699,Tel: +966 3-894-8700
Philipp Holzmann AG,www.philipp-holzmann.de/,www.philipp-holzmann.de/,Construction,KSA,Riyadh,P.O.Box 2996,Tel: +966 1-241 2479
Preussag Saudi Arabia Company,,,Construction,KSA,Riyadh,P.O.Box 6208,Tel: +966 1-464-7089
Prince Abdul Rahman Bin Mohamad Bin Abdul Aziz Al Saud Establishment,,,Construction,KSA,Jeddah,P.O.Box 2404,Tel: +966 1-405 1227
Projects and Trading Company,,,Construction,KSA,Jeddah,P.O.Box 412,Tel: +966 2-667 5237
Qanbar Dywidag Precast Concrete Company,www.qdc.com.sa,www.qdc.com.sa,Construction,KSA,Jubail,P.O.Box 515,Tel: +966 3-340 1234
Qassim Cement Company,www.qcc.com.sa,www.qcc.com.sa,Construction,KSA,Buraidah,P.O.Box 345,Tel: +966 6-381-8888
Rabya Landscaping,www.rabya.com/,www.rabya.com/,Construction,KSA,Jeddah,P.O.Box 5536,Tel: +966 2-660-2856
Ranco Precast Concrete,precast@rancogroup.com,precast@rancogroup.com,Construction,KSA,Riyadh,P.O.Box 2889,Tel: +966 1-246-2868
Rashid Engineering,,,Construction,KSA,Riyadh,P.O.Box 4354,Tel: +966 1-464 1188
Rashid Geotechnical Engineering,,,Construction,KSA,Riyadh,P.O.Box 15833,Tel: +966 1-477-3601
Rawabi Holding Company,rawabi@rawabiltd.com,rawabi@rawabiltd.com,Construction,KSA,Al Khobar,P.O.Box 1498,Tel: +966 3-865-7055
Raydan Establishment Contracting and Trading,,,Construction,KSA,Jeddah,P.O.Box 551,Tel: +966 2-660 3576
Raymond Saudi Arabia,www.raymondintl.com,www.raymondintl.com,Construction,KSA,Al Khobar,P.O.Box 1090,Tel: +966 3-882 9997
Rea Saudi Arabia Company,,,Construction,KSA,Riyadh,P.O.Box 5986,Tel: +966 1-241 0937
Red Sea Housing Services,www.redseahousing.com,www.redseahousing.com,Construction,KSA,Jubail,P.O.Box 1531,Tel: +971 4-883-8589
Red Sea Mining Company,,,Construction,KSA,Jeddah,P.O.Box 7422,Tel: +966 2-620 4749
Rio Trading and Contracting Company,www.rio-ksa.com/,www.rio-ksa.com/,Construction,KSA,Jeddah,P.O.Box 1544,Tel: +966 2-687-7551
Riyadh Cement Company,,,Construction,KSA,Riyadh,-,
Road Construction Company,,,Construction,KSA,Al Khobar,P.O.Box 523,Tel: +966 3-864 2137
Saad Construction Establishment,saad1@saudionline.com.sa,saad1@saudionline.com.sa,Construction,KSA,Riyadh,P.O.Box 968,Tel: +966 1-406 9200
Safa General Contracting Company,,,Construction,KSA,Madinah,P.O.Box 368,Tel: +966 4-836 0241
Sahara Building Contractors,,,Construction,KSA,Jeddah,P.O.Box 11852,Tel: +966 2-660 7564
Saif Noman Said and Partners Company,,,Construction,KSA,Jeddah,P.O.Box 4544,Tel: +966 2-688-4121
Sakkaf Establishment for Engineering Trading and Contracting,,,Construction,KSA,Jeddah,P.O.Box 1755,Tel: +966 2-665 0217
Salah Abaalkhail Consulting Engineers,,,Construction,KSA,Riyadh,P.O.Box 4296,Tel: +966 1-476-6500
Samsung Engineering Company,,,Construction,KSA,Dammam,Gas Arabian Services Building,Tel: +966 3-834-1852
Samwhan Corporation,,,Construction,KSA,Jeddah,P.O.Box 4934,Tel: +966 2-644 6644
Sanitary Works Establishment,swe@zijil.net,swe@zijil.net,Construction,KSA,Jeddah,P.O.Box 13453,Tel: +966 2-669 0861
Saud Al Shafai and Sons Constructors,mshafai@zajil.net,mshafai@zajil.net,Construction,KSA,Al Khobar,P.O.Box 31581,Tel: +966 3-887 0495
Saudi ABV General Contractors Company,www.saudiabv.com.sa/,www.saudiabv.com.sa/,Construction,KSA,Jeddah,P.O.Box 19750,Tel: +966 2-682-9891
Saudi American Glass Factory,,,Construction,KSA,Riyadh,P.O.Box 8418,Tel: +966 1-498-0235
Saudi Arabia Agencies,www.saragroup.com/,www.saragroup.com/,Construction,KSA,Jeddah,P.O.Box 2563,Tel: +966 2-661-0320
Saudi Arabian Amiantit Company,www.amiantit.com,www.amiantit.com,Construction,KSA,Dammam,Industrial Area 1,Tel: +966 3-847-1500
Saudi Arabian Bechtel Company,www.bechtel.com,www.bechtel.com,Construction,KSA,Riyadh,P.O.Box 10488,Tel: +966 1-277-1884
Saudi Arabian Construction and Repair Company,,,Construction,KSA,Jeddah,P.O.Box 3199,Tel: +966 2-693 9170
Saudi Arabian Construction Contractors,,,Construction,KSA,Jeddah,P.O.Box 6248,Tel: +966 2-651 5716
Saudi Arabian Dames and Moore,sadm@naseej.com.sa,sadm@naseej.com.sa,Construction,KSA,Riyadh,306 Olaya Akharia II,Tel: +966 1-419-1660
Saudi Arabian Development Company,www.sadco.com,www.sadco.com,Construction,KSA,Riyadh,P.O.Box 7648,Tel: +966 1-477 8480
Saudi Arabian Kent Company,admin@sakentz.com,admin@sakentz.com,Construction,KSA,Al Khobar,P.O.Box 3462,Tel: +966 3-894 1064
Saudi Archirodon Company,asco@archirodon.net,asco@archirodon.net,Construction,KSA,Jeddah,Saleh Al Amoudi Building,Tel: +966 2-683-6003
Saudi Bauer Foundation Contractors,saudibauer@zajil.net,saudibauer@zajil.net,Construction,KSA,Jeddah,P.O.Box 10740,Tel: +966 2-651 3316
Saudi Binladin Group,www.sbg.com.sa,www.sbg.com.sa,Construction,KSA,Jeddah,Binladin Group Building,Tel: +966 2-664-3033
Saudi Building Materials Manufacturing Company,,,Construction,KSA,Jubail,P.O.Box 1014,Tel: +966 3-341 8888
Saudi Building Systems Manufacturing Company,www.saudibuilding.com/,www.saudibuilding.com/,Construction,KSA,Jeddah,P.O.Box 8648,Tel: +966 2-637-0036
Saudi Carbonate Company,sacarbo@awalnet.net.sa,sacarbo@awalnet.net.sa,Construction,KSA,Riyadh,P.O.Box 25679,Tel: +966 1-265-1947
Saudi Cement Company,www.saudicement.com.sa,www.saudicement.com.sa,Construction,KSA,Dammam,P.O.Box 306,Tel: +966 3-834-4500
Saudi Ceramics Company,www.saudiceramics.com,www.saudiceramics.com,Construction,KSA,Riyadh,P.O.Box 3893,Tel: +966 1-498-1030
Saudi Consolidated Engineering Company,www.khatibalami.com/,www.khatibalami.com/,Construction,KSA,Riyadh,P.O.Box 3928,Tel: +966 1-476-6309
Saudi Construction Company,saudiconstco@zagil.net,saudiconstco@zagil.net,Construction,KSA,Riyadh,Buraidah Street,Tel: +966 1-491-3012
Saudi Constructioneers Establishment,www.saudico.com.sa,www.saudico.com.sa,Construction,KSA,Riyadh,P.O.Box 107,Tel: +966 1-476 5551
Saudi Consulting Services,www.saudconsult.com,www.saudconsult.com,Construction,KSA,Riyadh,P.O.Box 2341,Tel: +966 1-465-9975
Saudi Danish Construction Corporation,,,Construction,KSA,Dammam,P.O.Box 718,Tel: +966 3-833-2339
Saudi Davy Company,,,Construction,KSA,Dammam,P.O.Box 1006,Tel: +966 3-834-3781
Saudi De Moel Company,,,Construction,KSA,Riyadh,P.O.Box 17851,Tel: +966 1-232 0772
Saudi Development and Construction Company,,,Construction,KSA,Riyadh,P.O.Box 20037,Tel: +966 1-463 1019
Saudi Electro Mechanical and Air Conditioning Corporation,,,Construction,KSA,Jeddah,P.O.Box 5411,Tel: +966 2-651-8389
Saudi Engineering Group International,segi@segisa.com,segi@segisa.com,Construction,KSA,Al Khobar,P.O.Box 1835,Tel: +966 3-897 2221
Saudi Group for Construction Materials,www.saudigroup.net,www.saudigroup.net,Construction,KSA,Riyadh,Al Khaleej Commercial Centre,Tel: +966 1-465-0165
Saudi Guardian International Float Glass Company,www.gulfguard.com,www.gulfguard.com,Construction,KSA,Al Jubail,P.O.Box 11963,Tel: +966 3-358-8888
Saudi Industrial Contracting Company,sicc@prime.net.sa,sicc@prime.net.sa,Construction,KSA,Riyadh,P.O.Box 6148,Tel: +966 1-404 0328
Saudi Industry and Development Company Limited,sidco@suhuf.net.sa,sidco@suhuf.net.sa,Construction,KSA,Riyadh,P.O.Box 7162,Tel: +966 1-498-5300
Saudi International Military Services,,,Construction,KSA,,-,Tel: +966 1-479 2965
Saudi Letco,,,Construction,KSA,Riyadh,P.O.Box 56880,Tel: +966 1-406 5915
Saudi Marble Company,,,Construction,KSA,Jeddah,P.O.Box 1187,Tel: +966 2-671-3126
Saudi Oger,www.saudioger.com,www.saudioger.com,Construction,KSA,Riyadh,P.O.Box 1449,Tel: +966 1-477-3115
Saudi Pan Gulf Establishment,www.saudipangulf.com,www.saudipangulf.com,Construction,KSA,Khobar,P.O.Box 29376,Tel: +966 3-867-0444
Saudi Readymix Concrete Company,www.saudireadymix.com,www.saudireadymix.com,Construction,KSA,Al Khobar,Prince Faisal Bin Fahed Street,Tel: +966 3-882-2373
Saudi Red Bricks,www.saudibrick.com/,www.saudibrick.com/,Construction,KSA,Jeddah,P.O.Box 8128,Tel: +966 2-6714550
Saudi Sadelmi Technical Construction Company,mkhawaja@nournet.com.sa,mkhawaja@nournet.com.sa,Construction,KSA,Riyadh,P.O.Box 10239,Tel: +966 1-241 4342
Saudi Sand Lime Bricks and Building Materials Company,,,Construction,KSA,Riyadh,P.O.Box 3130,Tel: +966 1-482-6648
Saudi Services for Electro Mechanic Works Company,www.ssem.com.sa,www.ssem.com.sa,Construction,KSA,Riyadh,Al Rashid Center,Tel: +966 1-402-6809
Saudi Specialist Construction,sscl-rho@nesma.net.sa,sscl-rho@nesma.net.sa,Construction,KSA,Riyadh,P.O.Box 10066,Tel: +966 1-241-2590
Saudi Structures Contracting Company,sscc@arab.net.sa,sscc@arab.net.sa,Construction,KSA,Jeddah,P.O.Box 12596,Tel: +966 2-682 8762
Saudi Tal Commerce and Contracts Company,saudi_tal_company@makshaff.com,saudi_tal_company@makshaff.com,Construction,KSA,Riyadh,P.O.Box 53053,Tel: +966 1-462 0549
Saudi Technical Limited,www.sauditechnical.com,www.sauditechnical.com,Construction,KSA,Riyadh,P.O.Box 571,Tel: +966 1-462-0434
Saudi Technologists Consulting Engineers,,,Construction,KSA,Dhahran,Dhahran Airport,Tel: +966 3-894 3025
Saudi Vitrified Clay Pipe Company,www.svcp-sa.com,www.svcp-sa.com,Construction,KSA,Riyadh,Al Aquaria Tower,Tel: +966 1-476-9162
Saudi White Cement Company,www.sawcem.com/,www.sawcem.com/,Construction,KSA,Riyadh,P.O.Box 17775,Tel: +966 1-463-2930
Saudi Wiemer and Trachte,www.wiemer-trachte.de,www.wiemer-trachte.de,Construction,KSA,Jeddah,P.O.Box 11131,Tel: +966 2-682 0772
Sawary Trading and Contracting,sawary@zajil.net,sawary@zajil.net,Construction,KSA,Jeddah,P.O.Box 3420,Tel: +966 2-642-1549
SGB Al Dabal Company,www.sgbdabal.com,www.sgbdabal.com,Construction,KSA,Dammam,P.O.Box 1102,Tel: +966 3-827-3201
SGB Baroom,www.sgbbaroom.com/,www.sgbbaroom.com/,Construction,KSA,Jeddah,P.O.Box 1346,Tel: +966 2-619-2000
Shalhoub Corporation,,,Construction,KSA,Jeddah,P.O.Box 5303,Tel: +966 2-671 8747
Sharqawi Establishment,www.sharqawi.com,www.sharqawi.com,Construction,KSA,Jeddah,P.O.Box 744,Tel: +966 2-661-1300
Shibh Al Jazira Contracting Company,www.sajce.com/,www.sajce.com/,Construction,KSA,Riyadh,P.O.Box 2740,Tel: +966 1-4787005
Sitaf Saudia Company,www.sitaf.com,www.sitaf.com,Construction,KSA,Riyadh,P.O.Box 6677,Tel: +966 1-248 1220
Southern Province Cement Company,spcc-abha@sol.net.sa,spcc-abha@sol.net.sa,Construction,KSA,Abha,P.O.Box 548,Tel: +966 7-227-1500
Sultan for General Construction and Development Group,www.sgcgroup.org,www.sgcgroup.org,Construction,KSA,Jeddah,P.O.Box 6378,Tel: +966 2-256-7810
Tabuk Cement Company,www.tcc-sa.com,www.tcc-sa.com,Construction,KSA,Riyadh,TCC Building,Tel: +966 4-432-4352
Teamwork Saudi Arabia,,,Construction,KSA,Riyadh,P.O.Box 10747,Tel: +966 1-477 1519
Technical Trading and Contracting Establishment,,,Construction,KSA,Riyadh,P.O.Box 2302,Tel: +966 1-477 8351
Technical Trading Company,,,Construction,KSA,Dammam,P.O.Box 1520,Tel: +966 3-882-0888
Technip Saudi Arabia,,,Construction,KSA,Al Khobar,Dhahran Center Building,Tel: +966 3-889-4475
Tecnicas Reunidas Gulf,www.trgulf.com,www.trgulf.com,Construction,KSA,Dahran,Prince Sultan Street,Tel: +966 3-857-5904
Tecnimont Arabia,info@tecnimontarabia.com.sa,info@tecnimontarabia.com.sa,Construction,KSA,Jeddah,Al Mukhmal Building,Tel: +966 2-668-6112
Tuhamah Contracting Company,,,Construction,KSA,Riyadh,P.O.Box 4730,Tel: +966 1-476-7458
Unit Construction Company,,,Construction,KSA,Jeddah,P.O.Box 11883,Tel: +966 2-682 4192
United Arab Float Glass Company,,,Construction,KSA,Yanbu,-,
Washington Group International,www.wgint.com,www.wgint.com,Construction,KSA,Al Khobar,P.O.Box 4583,Tel: +966 3-881-1318
Yamama Factories for Red Bricks and Clay Products,www.yamamabricks.com,www.yamamabricks.com,Construction,KSA,Riyadh,P.O.Box 26156,Tel: +966 1-497 0470
Yamama Saudi Cement Company,www.yamamacement.com,www.yamamacement.com,Construction,KSA,Riyadh,P.O.Box 293,Tel: +966 1-405-8288
Yanbu Cement Company,www.yanbucement.com,www.yanbucement.com,Construction,KSA,Jeddah,P.O.Box 5330,Tel: +966 2-653-1555
Yusuf Mohamed Al Dossary Group,www.aldossary-group.com,www.aldossary-group.com,Construction,KSA,Dammam,P.O.Box 936,Tel: +966 3-832-0956
Zahran Contracting Company,,,Construction,KSA,Jeddah,P.O.Box 1130,Tel: +966 2-651-0320
Zaki M A Farsi Engineering Consultant Office,www.zakifarsi.com/,www.zakifarsi.com/,Construction,KSA,Jeddah,P.O.Box 7114,Tel: +966 2-653-4385
Zamil Glass Industries,www.zamilglass.com,www.zamilglass.com,Construction,KSA,Dammam,P.O.Box 60069,Tel: +966 3-8471605
Zuhair Fayez Partnership,www.zfp.com/,www.zfp.com/,Construction,KSA,Jeddah,P.O.Box 5445,Tel: +966 2-654-7171
Abbar and Zainy Daikin Electrical and Airconditioning Company,,,Consumer Goods,KSA,Jeddah,P.O.Box 5700,Tel: +966 2-647-3367
Abdelkhalek Saeed Perfumes,www.aksaeed.com.sa,www.aksaeed.com.sa,Consumer Goods,KSA,Jeddah,P.O.Box 16302,Tel: +966 2-644-4419
Abdulla Musalli Jewellery,,,Consumer Goods,KSA,Jeddah,P.O.Box 9087,Tel: +966 2-629-2222
Abdullah and Nasser Al Sorayai Company,www.al-sorayai.com,www.al-sorayai.com,Consumer Goods,KSA,Jeddah,Siteen Street,Tel: +966 2-691-8222
Abu Zaid and El Essawi Group,www.essazdgroup.com,www.essazdgroup.com,Consumer Goods,KSA,Jeddah,P.O.Box 2693,Tel: +966 2-669-5544
Abudawood for Industry,www.cloroxksa.com,www.cloroxksa.com,Consumer Goods,KSA,Jeddah,P.O.Box 2520,Tel: +966 2-650-2525
Abudawood Trading Company,,,Consumer Goods,KSA,Jeddah,P.O.Box 6060,Tel: +966 2-664-7750
Adawliah Universal Electronics,www.adawliah.com,www.adawliah.com,Consumer Goods,KSA,Al Khobar,Al Khobar 31952,Tel: +966 3-898-2081
Advanced Fabrics,www.saafnw.com,www.saafnw.com,Consumer Goods,KSA,Al Ahsa,P.O.Box 1065,Tel: +966 3-532-4000
Ahmed Fitaihi Company,www.fitaihi.com.sa,www.fitaihi.com.sa,Consumer Goods,KSA,Jeddah,Fitaihi Building,Tel: +966 2-651-7505
Ajlan and Brothers Company,www.ajlanbros.com,www.ajlanbros.com,Consumer Goods,KSA,Riyadh,P.O.Box 42468,Tel: +966 1-402-3887
Al Aamer Furniture,www.alaamerfurniture.com,www.alaamerfurniture.com,Consumer Goods,KSA,Riyadh,P.O.Box 2755,Tel: +966 1-419-2020
Al Abdullatif Group,www.alabdullatif-group.com/,www.alabdullatif-group.com/,Consumer Goods,KSA,Riyadh,P.O.Box 142,Tel: +966 1-466-6999
Al Abdullatif Industrial Investment Company,www.carpets.com,www.carpets.com,Consumer Goods,KSA,Riyadh,Al Kharaj Street,Tel: +966 1-265-8888
Al Aziza Panda United Company,www.panda.com.sa,www.panda.com.sa,Consumer Goods,KSA,Jeddah,City Plaza,Tel: +966 2-691-6644
Al Dagal,dagalh@icc.net.sa,dagalh@icc.net.sa,Consumer Goods,KSA,Madinah,P.O.Box 587,Tel: +966 4-845 4888
Al Esayi United,,,Consumer Goods,KSA,Jeddah,P.O.Box 3035,Tel: +966 2-644-8880
Al Ghazali Trading Establishment,www.al-ghazali.com.sa/,www.al-ghazali.com.sa/,Consumer Goods,KSA,Riyadh,P.O.Box 491,Tel: +966 1-474-4000
Al Hussaini and Company,www.al-hussaini.com.sa/,www.al-hussaini.com.sa/,Consumer Goods,KSA,Jeddah,P.O.Box 1991,Tel: +966 2-647-8888
Al Jazirah Desert Cooler and Water Cooler Factory,www.jazirah.com.sa,www.jazirah.com.sa,Consumer Goods,KSA,Riyadh,P.O.Box 2872,Tel: +966 1-4480353
Al Jedaie Group,www.aljedaie.com.sa,www.aljedaie.com.sa,Consumer Goods,KSA,Riyadh,P.O.Box 310,Tel: +966 1-465-2000
Al Joaib Group,www.aljoaib.com.sa,www.aljoaib.com.sa,Consumer Goods,KSA,Dammam,P.O.Box 1997,Tel: +966 3-847-1802
Al Johar Group,,,Consumer Goods,KSA,Riyadh,P.O.Box 655,Tel: +966 1-464-9718
Al Maktaba Stores,www.almaktaba.com,www.almaktaba.com,Consumer Goods,KSA,Jeddah,Al Maktaba Stores Building,Tel: +966 2-662-0890
Al Malki Group,www.almalki.com,www.almalki.com,Consumer Goods,KSA,Jeddah,P.O.Box 337,Tel: +966 2-651-8580
Al Muhaidib Hardware,www.mhw.com.sa,www.mhw.com.sa,Consumer Goods,KSA,Riyadh,P.O.Box 42300,Tel: +966 1-448-2900
Al Mutlaq Furniture Company,www.almutlaqfurniture.com,www.almutlaqfurniture.com,Consumer Goods,KSA,Riyadh,Prince Abdullah Road Intersection King Abdulaziz Road,Tel: +966 1-473-8000
Al Othaim Market Company,www.othaim.com,www.othaim.com,Consumer Goods,KSA,Riyadh,Abdullah Othaim Building,Tel: +966 1-491-9999
Al Raja Establishment for Commerce,www.alraja.com.sa,www.alraja.com.sa,Consumer Goods,KSA,Riyadh,Salah Al Dine Street,Tel: +966 1-473-7373
Al Rajhi Chemical Industries,,,Consumer Goods,KSA,Riyadh,P.O.Box 7799,Tel: +966 1-498-3443
Al Romaizan for Gold and Jewellery,romaizan@al-romaizan.com,romaizan@al-romaizan.com,Consumer Goods,KSA,Riyadh,P.O.Box 70369,Tel: +966 1-486-0146
